canonical_smiles,r_i_docking_score,n_measurements
CCC(=O)Nc1nc2ccc(NC(=O)c3ccc(F)cc3)cc2s1,-5.5934668906445495,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccc(OC)c(OC)c3)cc2s1,-5.916068438169255,1
CCC(=O)Nc1nc2ccc(NC(=O)c3cccc(OC)c3)cc2s1,-9.042363799739844,1
CCC(=O)Nc1nc2ccc(NC(=O)c3ccccc3)cc2s1,-6.316423782361857,1
CCC(=O)Nc1nnc(CC(=O)N/N=C/c2ccc(Br)cc2)s1,-8.874961103959222,1
CCC(=O)[N-]c1nnc([C@@H]2CC(=O)N(c3ccc(C)c(C)c3)C2)s1,-6.169327236129602,1
CCC(CC)C(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,-7.177240471729185,1
CCCC(=O)NCc1nc(-c2ccc(C)cc2)no1,-7.156570076499476,1
CCCC(=O)Nc1cc(OC)c2nc(NC(=O)CC)sc2c1,-8.788211324561077,1
CCCC(=O)Nc1ccc(C(=O)OCc2cc(=O)n3nc(C)sc3n2)cc1,-7.16156937031405,1
CCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3S(=O)(=O)CC)cc1,-6.792994279250698,1
CCCC(=O)Nc1ccc(SCc2cc(=O)n3c(ncn3C(C)C)n2)cc1,-7.886224232500964,1
CCCC(=O)Nc1ccc2c(c1)nc(CN1CCN(Cc3ccccc3)CC1)n2C,-4.04266670775066,1
CCCC(=O)Nc1ccc2c(c1)nc(CN1CC[NH+](CC)CC1)n2CC,-7.490307037744675,1
CCCC(=O)Nc1ccc2c(c1)nc1n2CCN(CCOC)C1,-6.427723473100592,1
CCCC(=O)Nc1nc(-c2ccc3c(c2)NC(=O)CO3)cs1,-8.688243627980675,1
CCCCOC(=O)c1ccc(NC(=O)Cc2csc(NC(C)=O)n2)cc1,-4.873383540884887,1
CCCCOc1ccc(N2C(=O)C[C@@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-7.046786335053281,1
CCCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(=O)CC)c3)nc2s1,-5.875581674558751,1
CCCCc1nn2c(=O)cc(COC(=O)c3cccc(NC(C)=O)c3)nc2s1,-5.95110891383943,1
CCCN(CCC)c1[nH+]cc([N-]S(=O)(=O)c2ccc(C(C)=O)cc2)cc1C(=O)[O-],-6.375642893964285,1
CCCN1CNC(=NS(=O)(=O)c2ccc(NC(C)=O)cc2)NC1,-8.179905432307436,1
CCCNC(=O)CC1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,-7.245707655911637,1
CCCNC(=O)COCc1nnc(C(=O)Nc2cccc(Cl)c2)s1,-7.149086131576734,1
CCCNC(=O)CSCc1nnc(C(=O)Nc2ccc(F)cc2)s1,-8.20120889317403,1
CCCNC(=O)Nc1ccc2nc(NC(=O)CC)sc2c1,-7.110398768299409,1
CCCNC(=O)c1cc(-c2ccc(Cl)cc2)on1,-7.400384539134475,1
CCCNC(=O)c1cc(-c2ccc(F)cc2)on1,-8.209909303984887,1
CCCNC(=O)c1cc(-c2ccc(O)cc2)on1,-7.170011216732947,1
CCCNC(=O)c1ccc(-n2ncc(C(=O)OC)c2N)cc1,-6.364583604347509,1
CCCNC(=O)c1ccc(NC(=O)c2nsc3ccccc23)cc1,-7.1347005940437125,1
CCCNC(=O)c1ccc2c(=O)n(-c3cccc(F)c3)c(SCc3ccccc3)nc2c1,-1.3674358591790483,1
CCCNC(=O)c1ccc2c(=O)n(-c3cccc(OC)c3)c(SCc3cccc(OC)c3)nc2c1,-3.3004702586359653,1
CCCNC(=O)c1ccc2c(c1)CCN2S(=O)(=O)CC,-7.420619878239821,1
CCCNC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)cc1,-6.406691166701438,1
CCCNC(=O)c1nnc(Cc2ccc(OC)c(OC)c2)o1,-3.4099384985544225,1
CCCOC(=O)c1ccc(-n2nnnc2SCC(=O)N2CCCCC2)cc1,-7.762532653358307,1
CCCOC(=O)c1ccc(NC(=O)COc2ccc(OC)cc2)cc1,-6.578659982200884,1
CCCOC(=O)c1ccc(NC(=O)CSc2nc(=O)[n-]nc2C)cc1,-7.449831410545796,1
CCCOC(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-6.60510579037609,1
CCCOc1ccc(N2C(=O)C[C@H](Nc3ccc(CCO)cc3)C2=O)cc1,-7.122435465233967,1
CCCOc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)cc1,-6.564705196840346,1
CCCOc1cccc(C(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c1,-7.514586168191188,1
CCCS(=O)(=O)N1CCCc2cc(NS(=O)(=O)c3ccc(NC(=O)CC)cc3)ccc21,-9.01438905135783,1
CCCSc1nc2c(c(=O)[nH]1)[C@@H](c1ccc(OCC(N)=O)cc1)CC(=O)N2,-7.524227710280485,1
CCC[NH+]1C[N-]C(=NS(=O)(=O)c2ccc(NC(C)=O)cc2)[N-]C1,-7.468621392134665,1
CCCc1cc(C(=O)Nc2ccc(C(C)=O)cc2)no1,-7.055158728998139,1
CCCc1cc([C@@H]2CCCN2C(=O)Nc2ccc(CC(=O)OCC)cc2)no1,-7.291986991189144,1
CCCc1ccc(S(=O)(=O)N[C@@H]2COc3ccc(OC)cc3C2)cc1,-5.833086642985447,1
CCCc1nc(SC)ncc1C(=O)Nc1ccc(C(C)=O)cc1,-7.1655477710716,1
CCCc1nn2c(=O)cc(COc3cccc(NC(=O)CC)c3)nc2s1,-8.137005911916132,1
CCCn1c(=O)oc2cc(NC(=O)c3cc(OC)cc(OC)c3)ccc21,-6.206000235839986,1
CCCn1c(=O)oc2cc(NC(=O)c3ccc(OC)cc3)ccc21,-3.792781604093332,1
CCCn1c(=O)oc2cc(NC(=O)c3cccc(C)c3)ccc21,-7.19197582154918,1
CCCn1c(=O)oc2cc(NC(=O)c3cccc(OC)c3)ccc21,-5.727861786267639,1
CCN(C(=O)CCc1nc(-c2ccc(OC)cc2)no1)c1ccccc1F,-6.766944719903117,1
CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(C(C)=O)cc1)C(=O)CO2,-7.967315958938227,1
CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)CS2,-8.641610656736631,1
CCN(CC)S(=O)(=O)c1ccc(-c2nc(C#N)c(N3CCC(C(N)=O)CC3)o2)cc1,-7.543261964119131,1
CCN1C(=O)COc2ccc(-c3csc(NC(C)=O)n3)cc21,-8.436589649259421,1
CCN1C(=O)C[C@H](C(=O)Nc2ccc(OC)cc2)S/C1=N\c1cccc(F)c1,-5.353867544091492,1
CCN1C(=O)Cc2cc(NC(=O)c3ccc(C)cc3)ccc21,-3.7435814245062713,1
CCN1CCN(Cc2nc3cc(NC(C)=O)ccc3n2C(C)C)CC1,-6.732806686899913,1
CCNC(=O)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,-8.575583709143217,1
CCNC(=O)C1CCN(c2nc(-c3ccc(OC)cc3)no2)CC1,-5.73587796191693,1
CCNC(=O)Cc1csc(NC(=O)Nc2ccccc2)n1,-7.137492002230127,1
CCNC(=O)c1ccc(-n2nc(Sc3ccc(C)cc3)ccc2=O)cc1,-4.2701337044520296,1
CCNC(=O)c1ccc(-n2ncc(C(=O)OC)c2N)cc1,-8.15178628849284,1
CCNC(=O)c1ccc(CSc2nc3cccnc3n2Cc2ccc(F)cc2)cc1,-8.164919913877124,1
CCNC(=O)c1ccc(Cn2c(SCc3ccc(F)cc3)nc3cccnc32)cc1,-8.295608901875193,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3)nc3cccnc32)cc1,-8.648195639062417,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3)nc3ccncc32)cc1,-8.770251874650114,1
CCNC(=O)c1ccc(Cn2c(SCc3ccccc3C)nc3ccncc32)cc1,-8.32104671145967,1
CCNC(=O)c1ccc(Nc2c(-c3ccc(C)cc3)nc3cnccn23)cc1,-8.211448665760065,1
CCNC(=O)c1ccc2c(c1)CCN2S(C)(=O)=O,-8.739754021957289,1
CCNc1nc(NCC)nc(Oc2ccc(C(=O)OC)cc2)n1,-7.43738485928654,1
CCO/C([O-])=C1\C(C)=Nc2nnnn2[C@@H]1c1ccc(C(=O)OC)cc1,-7.39786312833941,1
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OCC(N)=O)cc1,-7.686603864762868,1
CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(OCC(N)=O)cc1,-8.691394762345737,1
CCOC(=O)C1=C(CN2CCN(CCC#N)CC2)NC(=O)N[C@H]1c1cc(C)ccc1C,-7.898107796844558,1
CCOC(=O)C1=C(CN2CCN(CCC#N)CC2)NC(=O)N[C@H]1c1ccc(Cl)cc1,-7.848019681206783,1
CCOC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1,-6.971711851883919,1
CCOC(=O)C1CCN(c2cc(C)nc3nc(-c4ccc(C)cc4)nn23)CC1,-6.965545601329653,1
CCOC(=O)CNC(=O)CSc1nnc2n1CCN2c1ccc(OC)cc1,-6.751865174351082,1
CCOC(=O)CSc1ncnc2sc3c(c12)CC[C@H](C)C3,-7.293386010246706,1
CCOC(=O)Cc1ccc(NC(=O)N2CCC[C@H]2c2ccc(C)cc2)cc1,-7.351356062031412,1
CCOC(=O)Cc1ccc(NC(=O)Nc2nnc(N3CCC[C@H](C)C3)s2)cc1,-6.382331357827799,1
CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc(C)cc3)ccc21,-4.097213704636219,1
CCOC(=O)N/N=C\c1ccc(-c2ccc(Br)cc2)o1,-7.379152416264809,1
CCOC(=O)N1CCC(NC(=O)C[S@](=O)Cc2nc(-c3cccc(C)c3)oc2C)CC1,-6.852447329022334,1
CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccco4)ccc3n2C)CC1,-5.543727553849625,1
CCOC(=O)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1,-7.6855040200033615,1
CCOC(=O)[C@](NC(=O)c1ccc(OC)cc1)(Nc1ccc(C(C)=O)cc1)C(F)(F)F,-5.884312848713745,1
CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCC(C(=O)NCCOC)CC2)c1C,-6.498149188116267,1
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)Nc1ccc(C(C)=O)cc1,-7.604385976100222,1
CCOC(=O)c1c(C)[nH]c(NC(=O)Nc2ccc(NC(C)=O)cc2)c1C,-7.24544484763793,1
CCOC(=O)c1c(C)oc2ccc(OCC#N)cc12,-8.029812453771248,1
CCOC(=O)c1c(C)oc2ccc(OCC(=O)OC)cc12,-8.082896607711794,1
CCOC(=O)c1cc(-c2ccc(Br)cc2)no1,-7.623856213037004,1
CCOC(=O)c1cc(-c2ccc(C)cc2)no1,-7.672990232181023,1
CCOC(=O)c1cc(-c2ccc(F)cc2)no1,-7.478102406912137,1
CCOC(=O)c1cc(-c2ccc(OC)c(S(=O)(=O)NCc3cccc(OC)c3)c2)on1,-5.158951411556954,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)NCc3ccc(F)cc3)s2)on1,-7.049083598569713,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(C)cc3)s2)on1,-7.188455286701308,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(CC)cc3)s2)on1,-6.776358191048688,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccc(NC(C)=O)cc3)s2)on1,-6.610456169682828,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3ccccc3C)s2)on1,-7.157590964767547,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3c(C)cccc3C)s2)on1,-7.361893821392221,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C#N)cc3)s2)on1,-6.682544442448737,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C(C)=O)cc3)s2)on1,-6.987778959134907,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)c(C)c3)s2)on1,-7.117095689561218,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)c(F)c3)s2)on1,-7.049874151253071,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccc(C)cc3)s2)on1,-6.890200514757734,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3cccc(F)c3)s2)on1,-7.452623240413564,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3cccc([N+](=O)[O-])c3)s2)on1,-7.21403121003293,1
CCOC(=O)c1cc(-c2ccc(S(=O)(=O)[N-]c3ccccc3C)s2)on1,-6.882013697240507,1
CCOC(=O)c1cc(-c2ccccc2)no1,-7.4829570152826355,1
CCOC(=O)c1cc(NC(=O)Nc2ccc(NC(C)=O)cc2)c(C)nc1C,-7.209601262462067,1
CCOC(=O)c1cc(S(=O)(=O)[N-]c2ccc(C(N)=O)cc2)n[nH]1,-8.22181556240526,1
CCOC(=O)c1cc(S(=O)(=O)[N-]c2ccc(NC(C)=O)cc2)n[nH]1,-8.078175156916245,1
CCOC(=O)c1cc2n(n1)C[C@@](C)(C(=O)NC1CCCCCCC1)N(c1ccc(C)cc1)C2=O,-6.048657288952548,1
CCOC(=O)c1ccc(-c2ccc(/C=N\NC(=O)OC)o2)cc1,-7.977427042641794,1
CCOC(=O)c1ccc(N2CC3=C(C2=O)[C@@H](c2ccccc2)NC(=O)N3C)cc1,-6.263668560778353,1
CCOC(=O)c1ccc(NC(=O)COc2cccc(-c3nc(-c4ccccc4)no3)c2)cc1,-3.4471932687789244,1
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(=O)[nH]2)cc1,-6.9288136200751245,1
CCOC(=O)c1ccc(NC(=O)CSc2nc(N)cc(=O)[nH]2)cc1,-7.1098902339151495,1
CCOC(=O)c1ccc(NC(=O)CSc2ncc(S(=O)(=O)c3ccccc3)c(N)n2)cc1,-6.776396524867197,1
CCOC(=O)c1ccc(NC(=O)C[C@@H]2Nc3ccccc3NC2=O)cc1,-6.423155801151546,1
CCOC(=O)c1ccc(NC(=O)C[C@H]2Nc3ccccc3NC2=O)cc1,-7.213945831126204,1
CCOC(=O)c1ccc(NC(=O)N2CCC[C@@H]2c2ccc(C)cc2)cc1,-7.550232729870197,1
CCOC(=O)c1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)c3ccccc3O2)cc1,-7.501212153208989,1
CCOC(=O)c1ccc(NC(=O)c2c(C)[nH]c(C(=O)OCC)c2C)cc1,-6.767401106597542,1
CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-6.85046301188727,1
CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,-6.757803687814996,1
CCOC(=O)c1ccc(NC(=O)c2ccco2)cc1,-7.1926541235568,1
CCOC(=O)c1ccc(NC(=O)n2ncc3ccc(C)cc32)cc1,-7.864630331164163,1
CCOC(=O)c1ccc(NC2=C(Cl)C(=O)O[C@@H]2OC(=O)c2ccccc2C)cc1,-7.353530131878187,1
CCOC(=O)c1ccc(N[C@@H]2SC(=O)N(c3ccccc3)C2=O)cc1,-7.418703246776634,1
CCOC(=O)c1ccc(N[C@H]2SC(=O)N(c3ccccc3)C2=O)cc1,-7.147226768950086,1
CCOC(=O)c1ccc(N[C@H]2c3ncccc3C(=O)N2c2ccc(OCC)cc2)cc1,-5.676077434265667,1
CCOC(=O)c1ccc(Nc2c(-c3ccc(Cl)cc3)nc3cnccn23)cc1,-7.519207992496214,1
CCOC(=O)c1ccc(Nc2c(-c3ccc(OC)cc3)nc3cnccn23)cc1,-7.352697557060626,1
CCOC(=O)c1ccc(Nc2c(-c3ccccc3)nc3cnccn23)cc1,-7.451538786530474,1
CCOC(=O)c1ccc(Nc2nc(N)c(C(=O)c3cc(C)ccc3C)s2)cc1,-7.1445243919166295,1
CCOC(=O)c1ccc([N-]S(=O)(=O)c2cc(C(=O)OCC)[nH]n2)cc1,-7.535423950669247,1
CCOC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2cc(-c3cc(C)no3)ccc2C)c1,-6.012614100311846,1
CCOC(=O)c1cccc(Nc2nc3ccccc3c3nnc(CC)n23)c1,-6.003022782786826,1
CCOC(=O)c1cccc([N-]S(=O)(=O)c2ccc(-c3cc(C(=O)OCC)no3)s2)c1,-6.8544107927364575,1
CCOC(=O)c1cnc(S[C@H](CC)C(=O)Nc2ccc(C(=O)OC)cc2)nc1N,-7.883809730429547,1
CCOC(=O)c1nc(Nc2ccc(C(=O)OC)cc2)c2ccccc2n1,-7.407528832838289,1
CCOC(=O)c1nc(Nc2ccc(NC(C)=O)cc2)c2c(C)noc2n1,-8.000659024665065,1
CCOC(CNC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1)OCC,-5.768898013462842,1
CCOCCCNC(=O)CSc1nc2nc(C)c(Cc3c(F)cccc3Cl)c(C)n2n1,-5.534822888355164,1
CCOCCCNC(=O)[C@@]1(C)CCC(=O)N1CCc1ccc(C)cc1,-4.886718689339269,1
CCOCCCNC(=O)c1c(-c2ccc(Br)cc2)noc1C,-6.485365694271642,1
CCOCCCNC(=O)c1ccc(C[S@](=O)Cc2ccc(C)cc2)o1,-5.454138910858612,1
CCOCCCNC(=O)c1ccc2c(c1)N(Cc1cc(C)ccc1C)C(=O)CS2,-6.51094491874739,1
CCOCCCNC(=O)c1nn(-c2ccc(F)cc2)nc1CO,-5.28635880892731,1
CCOc1cc([C@@H]2CC(=O)Nc3c2cnn3-c2cccc(Cl)c2)ccc1OCC(N)=O,-7.93199051374564,1
CCOc1cc([C@H]2CC(=O)Nc3c2cnn3-c2ccc(F)cc2)ccc1OCC(N)=O,-7.338160288450061,1
CCOc1cc([C@H]2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)ccc1OCC(N)=O,-7.4878842856775485,1
CCOc1ccc(-c2nnc(SCC(=O)Nc3cccc(C(C)=O)c3)o2)cc1,-6.375193230184229,1
CCOc1ccc(-n2c(=O)[nH]cc(C(=O)Nc3ccc(C(N)=O)cc3)c2=O)cc1,-7.149607286086264,1
CCOc1ccc(-n2c(CSc3ncccn3)nnc2SCC(N)=O)cc1,-7.881966612872612,1
CCOc1ccc(CCNC(=O)CCCN2C(=O)c3cccnc3Sc3ccccc32)cc1,-5.467386837449028,1
CCOc1ccc(CCNC(=O)c2ccc(C[S@](=O)c3ccc(OC)cc3)o2)cc1,-6.680410277592737,1
CCOc1ccc(CNC(=O)CCc2ccc3nc(NC(C)=O)sc3c2)cc1,-9.364969549903412,1
CCOc1ccc(CNC(=O)CCn2c(=O)oc3ccccc32)cc1,-7.028128682621589,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@@](C)(C(=O)NC2CCCC2)N(CC)C3=O)cc1,-4.953041664553932,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@](C)(C(=O)NCc2ccc(C)cc2)N(C)C3=O)cc1,-6.391862346888335,1
CCOc1ccc(CNC(=O)c2cc3n(n2)C[C@](C)(C(=O)NCc2ccc(F)cc2)N(C)C3=O)cc1,-5.733478639427816,1
CCOc1ccc(CNC(=O)c2ccc(C[S@](=O)Cc3ccc(C)cc3)o2)cc1,-6.656070696774404,1
CCOc1ccc(CNCc2c(C(=O)[O-])c(C)n(Cc3ccc(F)cc3)c2C)cc1,-5.078780546908112,1
CCOc1ccc(N2C(=O)C[C@@H](N3CCC(C(N)=O)CC3)C2=O)cc1,-6.505133990024902,1
CCOc1ccc(N2C(=O)C[C@@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-8.47111065080846,1
CCOc1ccc(N2C(=O)C[C@H]([N@H+]3CC[C@H](C(N)=O)CC3)C2=O)cc1,-8.207151349735549,1
CCOc1ccc(NC(=O)N2CC(=O)N(CC(=O)NCc3cccc(C)c3)c3ccccc32)cc1,-5.608058947671175,1
CCOc1ccc(Nc2cc(C)nc3nc(-c4ccco4)nn23)cc1,-6.28488223702905,1
CCOc1ccc(OCc2nc3ccc(OC)cc3[nH]2)cc1,-6.331414017061718,1
CCOc1ccc2nc(NC(=O)c3ccc(C)cc3)sc2c1,-3.916571677545397,1
CCOc1ccc2nc(NC(=O)c3cccc(F)c3)sc2c1,-5.932440839753862,1
CCOc1cccc(C(=O)Nc2ccc(-c3nc4ncccc4o3)cc2)c1,-7.067465168215946,1
CCOc1ccccc1NC(=O)Nc1ccc2nc(NC(=O)CC)sc2c1,-8.206876782609685,1
CCOc1ccccc1NC(=O)Nc1ccc2nc(NC(C)=O)sc2c1,-7.2237800492758435,1
CCOc1ccccc1[C@H]1CC(=O)[NH+]=C(SCC(N)=O)[C@H]1C#N,-8.163340648013081,1
CCS(=O)(=O)N1CCN(Cc2nc(-c3ccc(C(=O)NC)cc3)oc2C)CC1,-8.992542011512667,1
CCS(=O)(=O)c1ncc(Cl)c(C(=O)Nc2ccc(NC(C)=O)cc2)n1,-6.698201781930107,1
CCSc1ncc(Cl)c(C(=O)Nc2ccc(NC(C)=O)cc2)n1,-8.431457227494693,1
CC[C@@H](Sc1nc2ncccc2[nH]1)C(=O)Nc1ccc(C(C)=O)cc1,-8.035212620821206,1
CC[C@@H]1CN(C(=O)N2CCC(C(=O)NCCCOC)CC2)c2cc(C)ccc2O1,-6.139801012925597,1
CC[C@@H]1Oc2ccc(S(=O)(=O)N3CCN(C(=O)c4cccc(C)c4)CC3)cc2NC1=O,-6.939673335735584,1
CC[C@H]1CN(C(=O)N2CCC(C(=O)NCCCOC)CC2)c2ccccc2O1,-6.5658605439031055,1
CC[C@H]1Sc2ccc(S(=O)(=O)CCC(=O)Nc3cc(OC)ccc3OC)cc2NC1=O,-3.7654093728112814,1
CC[N@@H+](Cc1ccc(OC)cc1)Cc1cc(=O)n2c(C)csc2n1,-7.251589476370452,1
CCc1cc(C)cc(OCCOc2ccccc2[C@@H]2SC(NC(C)=O)=NN2C(C)=O)c1,-2.1373140816697065,1
CCc1ccc(-c2ccc(=O)[nH]n2)cc1S(=O)(=O)Nc1ccc(C(C)C)cc1,-7.806373834580905,1
CCc1ccc(-c2ccc3nnc(SCC(=O)NCc4ccc5c(c4)OCO5)n3n2)cc1,-5.723401777136418,1
CCc1ccc(-c2nc(CSCC(=O)NCCCOC)c(C)o2)cc1,-6.882056550381369,1
CCc1ccc(-n2nc(CO)c(C(=O)NCCCOC)n2)cc1,-6.562909082629238,1
CCc1ccc(N2C[C@H](c3nnc(NC(=O)c4ccc(NC(=O)C(C)C)cc4)s3)CC2=O)cc1,-1.4267667477423691,1
CCc1ccc(NC(=O)CSc2nnnn2-c2ccc(C(N)=O)cc2)cc1,-8.919158950640904,1
CCc1ccc(NC(=O)Nc2ccc3c(c2)oc(=O)n3C)cc1,-4.326787679750477,1
CCc1ccc(NC(=O)[C@@H]2CC(c3ccc(OC)cc3)=NO2)cc1,-6.467692192631254,1
CCc1ccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)C2)cc1,-6.518324034786156,1
CCc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,-7.13538855151356,1
CCc1ccc(OCC(=O)Nc2ccc3c(c2)NC(=O)CO3)cc1,-6.848295256222196,1
CCc1ccc(S(=O)(=O)Nc2ccc3nc(NC(C)=O)sc3c2)cc1,-6.703902181841476,1
CCc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2ccc(NC(C)=O)cc2)c2sccc23)cc1,-9.242195168031198,1
CCc1ccc([C@H]2C[C@@H](c3ccc(OC)cc3)n3ncnc3N2)cc1,-7.364891474359074,1
CCc1cccc(C)c1Nc1c(-c2ccc(C(=O)NC)cc2)nc2cnccn12,-8.840974463721205,1
CCc1cccc(NC(=O)CCS(=O)(=O)c2ccc3c(c2)CC(=O)N3C)c1,-6.463941040233632,1
CCc1nc(SC)ncc1C(=O)Nc1ccc(C(C)=O)cc1,-7.129769980986888,1
CCc1nc(SC)ncc1C(=O)Nc1ccc(NC(C)=O)cc1,-8.078434413715883,1
CCc1nn2c(=O)cc(COc3ccc(NC(=O)c4ccco4)cc3)nc2s1,-6.953360225711924,1
CCn1c(=O)oc2cc(NC(=O)c3cccc(C)c3)ccc21,-5.796557232337777,1
CCn1c(=O)oc2cc(NC(=O)c3cccc(Cl)c3)ccc21,-4.969064773544139,1
CCn1nnc2cc(-c3noc(COc4ccc(OC)cc4)n3)ccc21,-5.63030874673556,1
CN(C)S(=O)(=O)c1ccc(-c2nc(C#N)c(N3CCC(C(N)=O)CC3)o2)cc1,-6.8803239368138485,1
CN(CC(=O)NCc1ccc(Cl)cc1)S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-7.607001695300916,1
CN(CC(=O)NCc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-6.854596461223166,1
CN(CC(=O)NCc1ccccc1Cl)S(=O)(=O)c1cc2c(cc1Cl)NC(=O)CO2,-5.585905963841266,1
CN(CC(=O)Nc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)NC(=O)CO2,-6.244343744118817,1
CNC(=O)CCc1cn(Cc2ccccc2C)c2ccccc12,-8.50334296212938,1
CNC(=O)CSc1cn(CC(=O)N2CCC(C)CC2)c2ccccc12,-8.67250413723406,1
CNC(=O)Cn1c(CO)cnc1SCC(=O)Nc1cccc(NC(C)=O)c1,-8.991262223190164,1
CNC(=O)c1ccc(-c2nc(CN3CCN(C(=O)NCCc4ccccc4)CC3)c(C)o2)cc1,-7.575024621945588,1
CNC(=O)c1ccc(-c2nc(C[NH+]3CCN(S(C)(=O)=O)CC3)c(C)o2)cc1,-8.538230440477392,1
CNC(=O)c1ccc(CN2C(=O)CCn3nccc32)cc1,-8.771486969050938,1
CNC(=O)c1ccc(CSc2nc3cccnc3n2Cc2ccccc2)cc1,-9.065602728638936,1
CNC(=O)c1ccc(Cn2c(SCc3ccc(F)cc3)nc3cc[nH+]cc32)cc1,-7.727192290148269,1
CNC(=O)c1ccc(Cn2c(SCc3cccc(C)c3)nc3cc[nH+]cc32)cc1,-8.00984006737823,1
CNC(=O)c1ccc(Cn2c(SCc3cccc(F)c3)nc3cccnc32)cc1,-8.61011321723729,1
CNC(=O)c1ccc(Nc2c(-c3ccc(C)cc3)nc3cnccn23)cc1,-8.843879652134733,1
CNC(=O)c1ccc(Nc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,-8.552006578442132,1
CNC(=O)c1ccc(Nc2c(-c3ccc(OC)cc3)nc3cnccn23)cc1,-8.487264363140582,1
CNC(=O)c1ccc([C@@H]2Nc3cc(C(F)(F)F)ccc3S(=O)(=O)N2)cc1,-8.299777130603363,1
CNC(=O)c1ccc([C@H]2Nc3cc(C(F)(F)F)ccc3S(=O)(=O)N2)cc1,-8.023577824131472,1
CO/C([O-])=C1/C(=O)N[C+](SCC(N)=O)[C@H](C#N)[C@@H]1c1ccc(C)cc1,-7.760787044488418,1
COC(=O)C1=C([O-])NC(SCC(N)=O)=C(C#N)[C@H]1c1ccc(Cl)cc1,-7.922993895093279,1
COC(=O)CCC(=O)Nc1cccc(-c2nc(-c3ccc(OC)cc3)no2)c1,-6.772749820145756,1
COC(=O)CCCNc1cc(C)nc2nc(-c3ccc(Cl)cc3)nn12,-6.927244807640137,1
