canonical_smiles,r_i_docking_score,n_measurements
COC(=O)c1ccc(NC(=O)Cn2cc([N+](=O)[O-])cn2)cc1,-5.59366,1
COC(=O)c1ccc(NC(=O)Cn2cnc(S(=O)(=O)N3CCOCC3)c2)cc1,-4.41367,1
COC(=O)c1ccc(NC(=O)N2CCC(CN3CCc4ccccc4C3)CC2)cc1,-3.33058,1
COC(=O)c1ccc(NC(=O)N2CCC(C[N@H+]3CCc4ccccc4C3)CC2)cc1,-5.98953,1
COC(=O)c1ccc(NC(=O)N2CCC(n3c(C(F)(F)F)nc4cccnc43)CC2)cc1,-5.0978,1
COC(=O)c1ccc(NC(=O)N2CCC(n3cnc4cccnc43)CC2)cc1,-6.03037,1
COC(=O)c1ccc(NC(=O)N2CCC[C@H]2c2ccc(OC)cc2)cc1,-6.9437,1
COC(=O)c1ccc(NC(=O)N2C[C@@H](C)Sc3ccccc32)cc1,-5.26911,1
COC(=O)c1ccc(NC(=O)N2C[C@H](C)Sc3ccccc32)cc1,-4.97947,1
COC(=O)c1ccc(NC(=O)NCc2cccn2Cc2ccc(F)cc2)cc1,-5.93189,1
COC(=O)c1ccc(NC(=O)NCc2noc3ccc(C)cc23)cc1,-7.21925,1
COC(=O)c1ccc(NC(=O)Nc2ccccc2OCc2cc(=O)n3cc(Cl)ccc3n2)cc1,-5.74529,1
COC(=O)c1ccc(NC(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)cc1,-6.81162,1
COC(=O)c1ccc(NC(=O)Nc2nnc(N(CC(C)C)CC(C)C)s2)cc1,-6.49665,1
COC(=O)c1ccc(NC(=O)[C@@H](Cc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1,-7.40202,1
COC(=O)c1ccc(NC(=O)[C@@H]2CC(=O)N(C)/C(=N/c3ccccc3)S2)cc1,-5.85696,1
COC(=O)c1ccc(NC(=O)[C@@H]2CC(=O)[N+](C)=C(Nc3ccccc3)S2)cc1,-2.24163,1
COC(=O)c1ccc(NC(=O)[C@@H]2CCCN2C(=O)OCc2ccccc2)cc1,-5.96666,1
COC(=O)c1ccc(NC(=O)[C@@H]2Nc3cc(F)ccc3S(=O)(=O)N2)cc1,-6.24407,1
COC(=O)c1ccc(NC(=O)[C@@H]2[N-]S(=O)(=O)c3ccc(F)cc3N2)cc1,-2.9922,1
COC(=O)c1ccc(NC(=O)[C@H](C)CS(=O)(=O)c2ccc3c(c2)NC(=O)[C@@H](C)S3)cc1,-7.21778,1
COC(=O)c1ccc(NC(=O)[C@H](CCS(C)(=O)=O)N2Cc3ccccc3C2=O)cc1,-7.13462,1
COC(=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)N2C(=O)c3ccccc3C2=O)cc1,-6.87628,1
COC(=O)c1ccc(NC(=O)[C@H]2CC(=O)N(C)/C(=N/c3ccccc3)S2)cc1,-6.38867,1
COC(=O)c1ccc(NC(=O)[C@H]2Cc3ccccc3CN2S(=O)(=O)c2ccc(F)cc2)cc1,-1.27635,1
COC(=O)c1ccc(NC(=O)[C@H]2Nc3cc(F)ccc3S(=O)(=O)N2)cc1,-7.14052,1
COC(=O)c1ccc(NC(=O)[C@H]2[N-]S(=O)(=O)c3ccc(F)cc3N2)cc1,-4.48866,1
COC(=O)c1ccc(NC(=O)c2c[n-]c(=O)n(-c3ccc(C)c(C)c3)c2=O)cc1,-5.51144,1
COC(=O)c1ccc(NC(=O)c2c[n-]c(=O)n(-c3ccc(C)cc3)c2=O)cc1,-5.28226,1
COC(=O)c1ccc(NC(=O)c2c[nH]c(=O)n(-c3ccc(C)c(C)c3)c2=O)cc1,-7.0872,1
COC(=O)c1ccc(NC(=O)c2c[nH]c(=O)n(-c3ccc(C)cc3)c2=O)cc1,-6.95894,1
COC(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(F)c3)on2)cc1,-6.80185,1
COC(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)cc3)on2)cc1,-6.65823,1
COC(=O)c1ccc(NC(=O)c2cc(-c3ccc(OC)cc3)on2)cc1,-6.77668,1
COC(=O)c1ccc(NC(=O)c2cc(-c3ccc4c(c3)OCCO4)on2)cc1,-7.16611,1
COC(=O)c1ccc(NC(=O)c2cc(C(=O)OC)cc([N+](=O)[O-])c2)cc1,-2.43792,1
COC(=O)c1ccc(NC(=O)c2cc3cc(N(C)S(=O)(=O)c4ccccc4)ccc3s2)cc1,-5.85559,1
COC(=O)c1ccc(NC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1,-7.045,1
COC(=O)c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-6.66977,1
COC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])cc1,-7.28249,1
COC(=O)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(C)c2)C3=O)cc1,-6.17089,1
COC(=O)c1ccc(NC(=O)c2cccn(OCc3cccc(C)c3)c2=O)cc1,-6.24121,1
COC(=O)c1ccc(NC(=O)c2cccn(OCc3cccc(Cl)c3)c2=O)cc1,-6.25573,1
COC(=O)c1ccc(NC(=O)c2cccn(OCc3ccccc3)c2=O)cc1,-6.41905,1
COC(=O)c1ccc(NC(=O)c2n[nH]c3c2CCc2cc(OC)ccc2-3)cc1,-1.45662,1
COC(=O)c1ccc(NC(=O)c2nc(-n3cnnc3)ccc2Br)cc1,-6.90787,1
COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,-5.23975,1
COC(=O)c1ccc(NC(=O)c2nc(SC(C)C)ncc2Cl)cc1,-6.24037,1
COC(=O)c1ccc(NC(=O)c2nc(SC)ncc2Cl)cc1,-5.62683,1
COC(=O)c1ccc(NC(=O)c2nc(SCc3ccccc3F)ncc2Cl)cc1,-7.02064,1
COC(=O)c1ccc(NC(=O)c2nc3ccccc3nc2N2CCCCC2)cc1,-5.88617,1
COC(=O)c1ccc(NC(=O)c2noc3c2COc2ccccc2-3)cc1,-6.76505,1
COC(=O)c1ccc(NC(=O)c2sc(-c3ccccc3)nc2C)cc1,-7.0999,1
COC(=O)c1ccc(NC(=O)c2sc3nc4c(cc3c2N)CCCCCC4)cc1,-6.61386,1
COC(=O)c1ccc(NC2=C(Cl)C(=O)O[C@@H]2OC(=O)c2ccccc2)cc1,-8.30878,1
COC(=O)c1ccc(NC2=C(Cl)C(=O)O[C@@H]2OC(=O)c2ccccc2C)cc1,-6.43746,1
COC(=O)c1ccc(NC2=[N+](C)C(=O)C[C@@H](C(=O)Nc3cccc(Cl)c3)S2)cc1,-4.37074,1
COC(=O)c1ccc(NC2=[N+](C)C(=O)C[C@@H](C(=O)Nc3ccccc3)S2)cc1,-4.03271,1
COC(=O)c1ccc(NC2=[N+](C)C(=O)C[C@@H](C(=O)Nc3ccccc3F)S2)cc1,-2.91036,1
COC(=O)c1ccc(NC2=[N+](C)C(=O)C[C@H](C(=O)Nc3ccccc3)S2)cc1,-5.15929,1
COC(=O)c1ccc(NC2=[N+](C)C(=O)C[C@H](C(=O)Nc3ccccc3F)S2)cc1,-4.94624,1
COC(=O)c1ccc(NS(=O)(=O)c2c[nH]c(C(=O)OC)c2)cc1,-4.42795,1
COC(=O)c1ccc(NS(=O)(=O)c2cc(-c3cc(C)no3)ccc2OC)cc1,-2.63905,1
COC(=O)c1ccc(NS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)cc1,-3.63946,1
COC(=O)c1ccc(NS(=O)(=O)c2cc(C(=O)OC)n(C)c2)cc1,-3.06484,1
COC(=O)c1ccc(NS(=O)(=O)c2ccc(CN3C(=O)c4cccnc4C3=O)s2)cc1,-2.52266,1
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCS3)cc1,-1.56032,1
COC(=O)c1ccc(N[C@@H]2OC(=O)c3c2ccc(OC)c3OC)cc1,-7.09239,1
COC(=O)c1ccc(N[C@@H]2SC(=O)N(c3cccc(C)c3)C2=O)cc1,-5.74372,1
COC(=O)c1ccc(N[C@@H]2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,-0.951282,1
COC(=O)c1ccc(N[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1,-4.42206,1
COC(=O)c1ccc(N[C@H]2OC(=O)c3c2ccc(OC)c3OC)cc1,-6.52567,1
COC(=O)c1ccc(N[C@H]2SC(=O)N(c3cccc(C)c3)C2=O)cc1,-7.95223,1
COC(=O)c1ccc(N[C@H]2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,-6.62043,1
COC(=O)c1ccc(Nc2c(C(=O)N3CCCC3)cnc3ccc(F)cc23)cc1,-2.14409,1
COC(=O)c1ccc(Nc2c3c(nc4nc(-c5ccccc5)nn24)CCCC3)cc1,-7.41707,1
COC(=O)c1ccc(Nc2nc3ccc(Cl)cc3n3cnnc23)cc1,-6.91355,1
COC(=O)c1ccc(Nc2nnc(-n3nc(C)cc3C)c3ccccc23)cc1,-6.13301,1
COC(=O)c1ccc(Nc2nnc(Cc3ccc(OC)cc3)c(=O)[n-]2)cc1,-5.4227,1
COC(=O)c1ccc(OC[C@H](O)Cn2c[nH+]c3cc(C)c(C)cc32)cc1,-5.88963,1
COC(=O)c1ccc(OC[C@H](O)Cn2cnc3cc(C)c(C)cc32)cc1,-7.88926,1
COC(=O)c1ccc([C@@H]2/C(=C(/[O-])OC)C(C)=Nc3nnnn32)cc1,-6.84611,1
COC(=O)c1ccc([C@@H]2/C(=C(\[O-])OCc3ccccc3)C(C)=Nc3nnnn32)cc1,-8.32315,1
COC(=O)c1ccc([C@@H]2C3=C(O)CC(C)(C)C=C3NC(C)=C2C(=O)OCCOC(C)C)cc1,-5.18771,1
COC(=O)c1ccc([C@@H]2NC(=O)c3n[nH]c(-c4cccc(OC)c4)c32)cc1,-6.44924,1
COC(=O)c1ccc([C@@H]2Nc3ccc(Br)cc3[C@H]3OCC[C@H]32)cc1,-6.50758,1
COC(=O)c1ccc([C@H]2/C(=C(\[O-])OC)C(C)=Nc3nnnn32)cc1,-2.10417,1
COC(=O)c1ccc([C@H]2/C(=C(\[O-])OCc3ccccc3)C(C)=Nc3nnnn32)cc1,-7.31595,1
COC(=O)c1ccc([C@H]2C3=C(O)CC(C)(C)C=C3Nc3ncnn32)cc1,-5.37827,1
COC(=O)c1ccc([C@H]2NC(=O)c3[nH]nc(-c4cccc(OC)c4)c32)cc1,-7.89346,1
COC(=O)c1ccc([C@H]2NC(=O)c3n[nH]c(-c4cccc(OC)c4)c32)cc1,-8.05891,1
COC(=O)c1ccc([C@H]2Nn3c(C)nnc3S[C@H]2C(=O)Nc2cc(C)ccc2C)cc1,-7.6161,1
COC(=O)c1ccc([N+]2=C(N)[C@@H](c3nc4cc(C)ccc4[nH]3)C(=O)C2)cc1,-4.47536,1
COC(=O)c1ccc([N-]C(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,-4.33917,1
COC(=O)c1ccc([N-]C(=O)c2nc(SC(C)C)ncc2Cl)cc1,-5.03359,1
COC(=O)c1ccc([N-]C(=O)c2nc(SC)ncc2Cl)cc1,-5.32111,1
COC(=O)c1ccc([N-]S(=O)(=O)c2c(C(=O)N3CCOCC3)c(C)n(C)c2C)cc1,-0.493907,1
COC(=O)c1ccc([N-]S(=O)(=O)c2ccc(-c3cc(C)[nH]n3)s2)cc1,-7.25284,1
COC(=O)c1ccc([N-]S(=O)(=O)c2ccc(-c3cc(C)n[nH]3)s2)cc1,-6.33955,1
COC(=O)c1ccc([N-]S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,-6.15897,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccc(Br)cc4)sc3nc2c1,-6.3239,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccc(C(C)C)cc4)sc3nc2c1,-6.1072,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccc(C)cc4)sc3nc2c1,-6.114,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccc(Cl)cc4)sc3nc2c1,-5.95554,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccc(OC)cc4)sc3nc2c1,-5.99387,1
COC(=O)c1ccc2c(=O)n3nc(Nc4cccc(Cl)c4C)sc3nc2c1,-6.33878,1
COC(=O)c1ccc2c(=O)n3nc(Nc4ccccc4Cl)sc3nc2c1,-5.7471,1
COC(=O)c1ccc2c(c1)C(=O)N(c1cccc(C)c1)C2=O,-2.44602,1
COC(=O)c1cccc(N/C(NCCc2c(C)nn(C)c2C)=[NH+]/C(=O)c2cc(C)cc(C)c2)c1,-5.86179,1
COC(=O)c1cccc(N2C(=O)c3ccc(NC(=O)c4ccc(Br)cc4)cc3C2=O)c1,-4.81042,1
COC(=O)c1cccc(NC(=O)[C@@H](C(C)C)N2C(=O)c3ccccc3C2=O)c1,-0.986712,1
COC(=O)c1cccc(NC(=O)[C@H](C(C)C)N2C(=O)c3ccccc3C2=O)c1,-2.2956,1
COC(=O)c1cccc(Nc2c(-c3ccc(F)cc3)nc3cnccn23)c1,-7.4359,1
COC(=O)c1cccc(Nc2nc(N)c(C(=O)c3ccc(OC)c(OC)c3OC)s2)c1,-5.12485,1
COC(=O)c1cccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)c1,-6.43778,1
COC(=O)c1cccc(Nc2nc(N)c(C(=O)c3cccc(Br)c3)s2)c1,-2.12496,1
COC(=O)c1cccc(Nc2nc(N)c(C(=O)c3cccc(OC)c3)s2)c1,-6.9372,1
COC(=O)c1cccc(Nc2nn3c(=O)c4cc(Cl)ccc4nc3s2)c1,-5.10269,1
COC(=O)c1cccc(Nc2nn3c(=O)c4ccc(Cl)cc4nc3s2)c1,-6.82828,1
COC(=O)c1cccc([N+]2=C(N)[C@H](c3nc4cc(C)ccc4[nH]3)C(=O)C2)c1,-1.99264,1
COC(=O)c1ccccc1NC(=O)N1CCN(c2ccc(-c3noc(C)n3)cc2)CC1,-4.11992,1
COC(=O)c1ccccc1NC(=O)N1CCN(c2ccc(-c3noc(C4CC4)n3)cc2)CC1,-2.81281,1
COC(=O)c1ccccc1NC(=O)c1cc(-c2ccc([O-])cc2)on1,-3.00287,1
COC(=O)c1cnn(-c2ccc(C(=O)NCc3ccc(C)cc3)cc2)c1N,-6.48096,1
COC(=O)c1cnn(-c2ccc(C(=O)NCc3ccc(F)cc3)cc2)c1N,-5.27333,1
COC(=O)c1cnn(-c2ccc(C(=O)Nc3ccc(Br)cc3)cc2)c1N,-6.14434,1
COC(=O)c1cnn(-c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)c1N,-6.06989,1
COC(=O)c1cnn(-c2ccc(C(=O)Nc3ccc(F)cc3)cc2)c1N,-5.66274,1
COC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(F)cc3)nc12,-6.2747,1
COC(=O)c1nnc2c(-c3ccc(OC)cc3)c(C)nn2c1C,-5.6477,1
COC(=O)c1sc(NC(=O)c2cc(-c3ccc(OC)cc3)on2)nc1C,-5.22648,1
COC(CNC(=O)CCc1c(C)nc2c(-c3ccc(F)cc3)c(C)nn2c1C)OC,-4.91088,1
COC(CNC(=O)CCc1c(C)nc2c(-c3ccccc3)c(C)nn2c1C)OC,-4.5405,1
COCC(=O)/N=c1/[nH]nc(SCc2cc(=O)n3oc(C)cc3n2)s1,-4.36291,1
COCC(=O)NCc1ccc2c(c1)CCN2C(=O)C(C)C,-7.10847,1
COCC(=O)Nc1ccc(C)cc1OCc1cc(=O)n2oc(C)cc2n1,-5.47444,1
COCC(=O)Nc1ccc(Cl)cc1OCc1cc(=O)n2oc(C)cc2n1,-5.47586,1
COCC(=O)Nc1ccc(OC)c(NC(=O)c2ccccc2)c1,-7.63619,1
COCC(=O)Nc1ccc(SCc2cc(=O)n3oc(C)cc3n2)cc1,-9.93869,1
COCC(=O)Nc1ccc2[nH]/c(=N/S(=O)(=O)c3ccc(C)cc3)sc2c1,-7.03436,1
COCC(=O)Nc1cccc(-c2nc(-c3ccc(OC)cc3)no2)c1,-6.10049,1
COCC(=O)Nc1cccc(-c2nc(-c3cccc(C)c3)no2)c1,-7.97476,1
COCC(=O)Nc1nc2[nH]c(C)c(C)c(=O)n2n1,-6.83008,1
COCC(=O)Nc1nc2ccc(OC)cc2s1,-9.41294,1
COCC(=O)Nc1nc2nc(C)c(C)c([O-])n2n1,-7.35103,1
COCC(=O)Nc1nn2c(-c3ccc(OC)cc3)nnc2s1,-6.33545,1
COCC(=O)Nc1nn2c(=O)c(Cc3ccccc3)c(C)nc2[nH]1,-3.17288,1
COCC(=O)Nc1nnc(SCc2cc(=O)n3oc(C)cc3n2)s1,-9.16504,1
COCC(=O)Nc1nnc([C@@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C2)s1,-8.07698,1
COCC(=O)Nc1nnc([C@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C2)s1,-6.95748,1
COCC(=O)Oc1c(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(C)nn1-c1ccccc1,-4.81237,1
COCC(=O)[N-]c1nc2ccc(OC)cc2s1,-5.85222,1
COCC(=O)[N-]c1nn2c(=O)c(C)c(C)nc2[nH]1,-4.43681,1
COCC(=O)[N-]c1nnc(SCc2cc(=O)n3oc(C)cc3n2)s1,-7.31512,1
COCC(=O)[N-]c1nnc([C@@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C2)s1,-7.76298,1
COCC(=O)[N-]c1nnc([C@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C2)s1,-7.88717,1
COCC/N=C1\OC(c2cccc(C)c2)=N[C@@H]1S(=O)(=O)c1ccc(C)cc1,-2.34765,1
COCCC/N=C1/OC(c2ccc(C)cc2)=N[C@H]1S(=O)(=O)c1ccccc1,-2.03068,1
COCCC/N=C1\OC(c2ccc(C)cc2)=N[C@H]1S(=O)(=O)c1ccccc1,-3.72363,1
COCCC/N=C1\OC(c2ccc(Cl)cc2)=N[C@H]1S(=O)(=O)c1ccc(F)cc1,-3.73951,1
COCCC/N=C1\OC(c2cccc(C)c2)=N[C@@H]1S(=O)(=O)c1ccc(C)cc1,-3.55314,1
COCCC/N=C1\OC(c2ccccc2)=N[C@@H]1S(=O)(=O)c1ccc(Cl)cc1,-3.29203,1
COCCC/N=C1\OC(c2ccccc2)=N[C@H]1S(=O)(=O)c1ccc(Cl)cc1,-3.22116,1
COCCCN1C(=O)CN(S(=O)(=O)c2ccccc2)C[C@@]1(C)C(=O)NCc1ccc(F)cc1,-3.96723,1
COCCCN1C(=O)c2cc(-c3ccccc3)nn2C[C@]1(C)C(=O)NCc1ccccc1,-4.61913,1
COCCCN1CCc2[nH]c(SCC(=O)Nc3ccc(Br)cc3)nc(=O)c2C1,-3.70036,1
COCCCN1CCc2[nH]c(SCC(=O)Nc3ccc(C)c(Cl)c3)nc(=O)c2C1,-3.9342,1
COCCCN1CCc2[nH]c(SCC(=O)Nc3ccccc3)nc(=O)c2C1,-4.12423,1
COCCCN1CCc2nc(SCC(=O)Nc3ccc(Br)cc3)[nH]c(=O)c2C1,-4.01633,1
COCCCN1CNC(=NS(=O)(=O)c2ccc(C)cc2)NC1,-5.69631,1
COCCCN1CNC(=Nc2nc(C)c3cc(C)ccc3n2)NC1,-4.43024,1
COCCCN1CNC(NS(=O)(=O)c2ccc(C)cc2)=[NH+]C1,-2.64634,1
COCCCNC(=O)C1CCN(S(=O)(=O)Cc2ccc(C)cc2)CC1,-5.19895,1
COCCCNC(=O)C1CCN(S(=O)(=O)Cc2ccc(F)cc2)CC1,-4.25267,1
COCCCNC(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C\c2ccc(OC)cc2)CC1,-6.35483,1
COCCCNC(=O)C1CCN(S(=O)(=O)c2ccc(OC)cc2)CC1,-3.05467,1
COCCCNC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1,-4.73218,1
COCCCNC(=O)C1CCN(c2cc(-c3ccc(F)cc3)ncn2)CC1,-6.92714,1
COCCCNC(=O)C1CCN(c2cc(-c3cccc(F)c3)[nH+]cn2)CC1,-0.856649,1
COCCCNC(=O)C1CCN(c2cc(-c3ccccc3)[nH+]cn2)CC1,-4.70405,1
COCCCNC(=O)C1CCN(c2cc(-c3ccccc3)ncn2)CC1,-4.84045,1
COCCCNC(=O)C1CCN(c2ccc(-c3ccc(Br)s3)nn2)CC1,-6.64254,1
COCCCNC(=O)C1CCN(c2ccc(-c3ccc(C)cc3)nn2)CC1,-6.5025,1
COCCCNC(=O)C1CCN(c2ccc(-c3ccc(F)cc3)nn2)CC1,-6.36278,1
COCCCNC(=O)C1CCN(c2ccc(-c3cccc(C)c3)nn2)CC1,-4.95905,1
COCCCNC(=O)C1CCN(c2nc(-c3ccc(OC)cc3)no2)CC1,-4.82582,1
COCCCNC(=O)C1CCN(c2nc3cccnc3s2)CC1,-6.81735,1
COCCCNC(=O)C1CCN(c2ncnc3onc(-c4ccc(C)cc4)c23)CC1,-3.92468,1
COCCCNC(=O)C1c2ccccc2Oc2ccccc21,-6.86279,1
COCCCNC(=O)CC1CCN(C(=O)Nc2ccccc2)CC1,-5.71441,1
COCCCNC(=O)CCC(=O)Nc1ccc2[nH+]c(N3CCOCC3)cc(C)c2c1,-1.5872,1
COCCCNC(=O)CCCN1C(=O)CSc2nc(C)cc(C)c21,-5.73735,1
COCCCNC(=O)CCCc1nc(-c2ccc(C)cc2)no1,-6.13076,1
COCCCNC(=O)CCCc1nc(-c2ccc(Cl)cc2)no1,-5.46482,1
COCCCNC(=O)CCCc1nc(-c2cccc(OC)c2)no1,-4.01933,1
COCCCNC(=O)CCc1c(C)nc2c(-c3ccc(F)cc3)c(C)nn2c1C,-4.78682,1
COCCCNC(=O)CCc1c(C)nc2c(c(C)nn2-c2ccc(C)cc2)c1C,-3.01758,1
COCCCNC(=O)CCc1nnc2ccc(N3CCC(C)CC3)nn12,-5.9933,1
COCCCNC(=O)CCn1nnc2cc(S(=O)(=O)N3CCCC3)ccc21,-3.83653,1
COCCCNC(=O)CN1C(=O)c2ccccc2S1(=O)=O,-7.10701,1
COCCCNC(=O)CN1C(=O)c2cccnc2Oc2ccc(Cl)cc21,-6.17448,1
COCCCNC(=O)CN1CCN(c2ccc(NC(=O)c3ccc(C)cc3)c(C(=O)[O-])c2)CC1,-4.59,1
COCCCNC(=O)CN1N=C(c2ccc(OC)cc2)CCC1=O,-6.98219,1
COCCCNC(=O)COCc1cc(-c2ccc(F)cc2)on1,-6.14602,1
COCCCNC(=O)CS(=O)(=O)Cc1nc(-c2cccc(OC)c2)oc1C,-6.18107,1
COCCCNC(=O)CSCc1nc(-c2ccc(C)cc2)oc1C,-6.48101,1
COCCCNC(=O)CSc1nc(-c2ccc(C)cc2)[nH]c1-c1ccc(OC)cc1,-5.74499,1
COCCCNC(=O)CSc1nc(-c2cccc(OC)c2)[nH]c1-c1ccc(F)cc1,-4.78175,1
COCCCNC(=O)CSc1nc(-c2cccc(OC)c2)[nH]c1-c1ccccc1,-5.40706,1
COCCCNC(=O)CSc1nc2nc(C)c(Cc3ccccc3C)c(C)n2n1,-6.50942,1
COCCCNC(=O)C[C@H](NS(=O)(=O)c1ccc(C)cc1)c1ccco1,-6.00046,1
COCCCNC(=O)C[S@@](=O)Cc1nc(-c2cccc(OC)c2)oc1C,-6.97074,1
COCCCNC(=O)C[S@](=O)Cc1nc(-c2cccc(OC)c2)oc1C,-5.96448,1
COCCCNC(=O)Cc1ccc(NC(=O)N2CCCCc3ccccc32)cc1,-7.05874,1
COCCCNC(=O)Cc1ccc2nc(NC(C)=O)sc2c1,-4.71613,1
COCCCNC(=O)NCCn1c(-c2ccc(F)cc2)nc2ccccc21,-4.29668,1
COCCCNC(=O)NCc1cccn1Cc1cccc(F)c1,-6.26361,1
COCCCNC(=O)Nc1ccc2nc(NC(=O)c3ccccc3)sc2c1,-4.25891,1
COCCCNC(=O)Nc1ncc(-c2cccc(OC)c2)n1CCOC,-1.466,1
COCCCNC(=O)[C@@H]1CCCN(c2cc[nH+]c(-c3ccc(F)cc3)n2)C1,-3.11427,1
COCCCNC(=O)[C@@H]1CCCN(c2ccnc(-c3ccc(F)cc3)n2)C1,-5.20809,1
COCCCNC(=O)[C@@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,-6.23707,1
COCCCNC(=O)[C@@H]1CCCN(c2nn3c(=O)cc(C)nc3s2)C1,-7.15517,1
COCCCNC(=O)[C@@H]1CCN(c2ccc(F)cc2)C1=O,-5.37833,1
COCCCNC(=O)[C@@H]1COc2ccc(OC)cc2C1,-6.01113,1
COCCCNC(=O)[C@@]1(C)Cn2nc(-c3ccccc3)cc2C(=O)N1Cc1cc(OC)ccc1OC,-5.75062,1
COCCCNC(=O)[C@@]1(C)Cn2nc(-c3ccccc3)cc2C(=O)N1Cc1ccc(F)cc1,-5.6445,1
COCCCNC(=O)[C@@]1(C)Cn2nc(-c3ccccc3)cc2C(=O)N1c1cccc(C)c1C,-6.321,1
COCCCNC(=O)[C@H](C)[C@H]1Sc2ccccc2N(Cc2cc(C)ccc2C)C1=O,-6.81869,1
COCCCNC(=O)[C@H]1CCCN(c2cc[nH+]c(-c3ccc(F)cc3)n2)C1,-4.73618,1
COCCCNC(=O)[C@H]1CCCN(c2ccnc(-c3ccc(F)cc3)n2)C1,-7.00608,1
COCCCNC(=O)[C@H]1CCCN(c2nn3c(=O)cc(C)nc3s2)C1,-5.68105,1
COCCCNC(=O)[C@H]1CCN(c2ccc(F)cc2)C1=O,-4.73038,1
COCCCNC(=O)[C@H]1CC[C@@H](CNS(=O)(=O)c2ccc(Cl)cc2)CC1,-5.6982,1
COCCCNC(=O)[C@H]1CC[C@@H](CNS(=O)(=O)c2ccc(NC(C)=O)cc2)CC1,-6.95018,1
COCCCNC(=O)[C@H]1CC[C@@H](CNS(=O)(=O)c2ccc(OC)cc2)CC1,-5.34465,1
COCCCNC(=O)[C@H]1CC[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)CC1,0.262371,1
COCCCNC(=O)[C@H]1CC[C@H](CNS(=O)(=O)c2ccc(NC(C)=O)cc2)CC1,-1.47187,1
COCCCNC(=O)[C@H]1CC[C@H](CNS(=O)(=O)c2ccc(OC)cc2)CC1,-3.53857,1
COCCCNC(=O)[C@H]1CC[N@H+](Cc2cc3ccccc3n2Cc2ccc(C)cc2)CC1,-4.64171,1
COCCCNC(=O)[C@H]1CC[N@H+](Cc2cc3ccccc3n2Cc2ccc(F)cc2)CC1,-5.44097,1
COCCCNC(=O)[C@H]1COc2ccc(OC)cc2C1,-5.55833,1
COCCCNC(=O)c1c(-c2ccc(Br)cc2)noc1C,-7.20444,1
COCCCNC(=O)c1c(-c2ccc(C)cc2)nnc2ccccc12,-6.74057,1
COCCCNC(=O)c1c(-c2ccc(F)cc2F)noc1C,-7.1602,1
COCCCNC(=O)c1c(-c2cccc(F)c2)noc1C,-5.60787,1
COCCCNC(=O)c1c(-c2ccccc2)nnc2ccccc12,-6.71709,1
COCCCNC(=O)c1c(-c2ccccc2)noc1C,-5.59451,1
COCCCNC(=O)c1c(-c2ccncc2)noc1C,-5.42571,1
COCCCNC(=O)c1c(NC(=O)c2cc(-c3ccccc3)on2)sc2c1CCCC2,-5.85344,1
COCCCNC(=O)c1c([O-])nc2cc(C)ccn2c1=O,-5.93182,1
COCCCNC(=O)c1cc(=O)nc2sc(N3CCCCC3)nn12,-6.82364,1
COCCCNC(=O)c1cc(C)nc2c(C)cc(C)cc12,-5.57762,1
COCCCNC(=O)c1cc(Sc2ccc(C)cc2)[nH+]c2ccccc12,-2.13029,1
COCCCNC(=O)c1cc(Sc2ccc(C)cc2)nc2ccccc12,-4.19211,1
