canonical_smiles,pIC50,n_measurements,pIC50_std
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCN2CCOCC2)c1C,6.698970004336019,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCN2CCOCC2)c1Cc1ccccc1,7.200659450546418,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1-c1ccccc1,7.6020599913279625,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1C,7.508638306165727,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1Cc1ccccc1,7.698970004336019,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n([C@@H]2CCCN(C(C)C)C2)c1-c1ccccc1,7.3979400086720375,1,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n([C@@H]2CCCN(C)C2)c1-c1ccccc1,7.0,1,
Cc1nc(-c2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,7.301029995663981,1,
Cc1nc(C)n(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cc2)c2cccc(C(F)(F)F)c2)n1,5.481486060122112,1,
Cc1nc(C)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,7.0,1,
Cc1nc(COc2cc(-c3noc(C(F)(F)F)n3)ccn2)no1,6.207608310501746,1,
Cc1nc(Cc2ccccc2)n(CCc2ccccc2)c1-c1cccc(/C=C/C(=O)NO)c1,7.200659450546418,1,
Cc1nc(Cl)cnc1COc1ccc(-c2noc(C(F)(F)F)n2)cn1,5.568636235841012,1,
Cc1nc(N(C)c2ccc(OCC(=O)NO)cc2)c2ccccc2n1,5.927750102386485,1,
Cc1nc(N(C)c2ccc(OCCCC(=O)NO)cc2)c2ccccc2n1,5.834162375309871,1,
Cc1nc(N(C)c2ccc(OCCCCC(=O)NO)cc2)c2ccccc2n1,5.7700623140920655,1,
Cc1nc(N(C)c2ccc(OCCCCCC(=O)NO)cc2)c2ccccc2n1,5.821023052706831,1,
Cc1nc(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)c2cnn(C)c2n1,5.585026652029182,1,
Cc1nc2c(/C=C/C(=O)NO)cccc2c(=O)n1-c1ccccc1,6.376750709602099,1,
Cc1nc2c(c(=O)[nH]1)CC(NCc1ccc(-c3noc(C(F)(F)F)n3)cc1)CC2,6.6020599913279625,1,
Cc1nc2c(c(N(C)c3ccc(OCC(=O)NO)cc3)n1)CCC2,5.526659035814065,1,
Cc1nc2c(c(N(C)c3ccc(OCCCC(=O)NO)cc3)n1)CCC2,5.2083093509798815,1,
Cc1nc2c(c(N(C)c3ccc(OCCCCC(=O)NO)cc3)n1)CCC2,5.701802132890185,1,
Cc1nc2c(c(N(C)c3ccc(OCCCCCC(=O)NO)cc3)n1)CCC2,5.998699066979581,1,
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1-c1ccccc1,5.609718940521468,2,0.2807930448390004
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1c[nH]c2ccccc12,5.798602875679549,1,
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1ccccc1,5.756961951313706,1,
Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1Cc1ccccc1,5.896196279044043,1,
Cc1nc2cc(F)ccc2n1Cc1ccc(-c2noc(C(F)(F)F)n2)cc1F,5.086186147616283,1,
Cc1nc2ccc(/C=C/C(=O)NO)cc2c(=O)n1-c1ccccc1,6.215382707367125,1,
Cc1nc2ccc(/C=C/CC(=O)NO)cc2c(=O)n1-c1ccccc1,5.428291168191312,1,
Cc1nc2ccc(F)cc2n1Cc1ccc(-c2noc(C(F)(F)F)n2)cc1F,5.229147988357855,1,
Cc1nc2ccc(F)cc2n1Cc1ccc(-c2noc(C(F)(F)F)n2)cn1,5.251811972993799,1,
Cc1nc2cccc(/C=C/C(=O)NO)c2c(=O)n1-c1ccccc1,5.97469413473523,1,
Cc1nc2ccccc2n1Cc1ccc(C(=O)NO)cc1F,6.698970004336019,1,
Cc1ncc(-c2ccc(C(C(=O)NO)c3ccccc3F)cc2)cn1,5.173925197299173,1,
Cc1ncc(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)cn1,5.481486060122112,1,
Cc1ncc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)s1,5.619788758288394,1,
Cc1nccc(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)n1,5.522878745280337,1,
Cc1nccn1C(C)C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,5.769551078621726,1,
Cc1nccnc1C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,5.508638306165727,1,
Cc1nn(C)c(C)c1-c1ccc2c(cnn2C(Cc2ccccc2)C(=O)NO)c1,6.425968732272281,1,
Cc1nnc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cc2)c2cccc(C(F)(F)F)c2)n1C,5.638272163982407,1,
Cc1nnc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)s1,5.886056647693163,1,
Cc1noc(C)c1-c1cc2cc(C(=O)NO)ccc2s1,6.119186407719209,1,
Cc1noc(C2CCCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2)n1,5.7447274948966935,1,
Cc1noc(CC(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(F)c2)n1,6.0,1,
Cc1noc([C@@H]2CCC(=O)N2c2cc(F)c(-c3noc(C(F)(F)F)n3)cc2F)n1,5.080921907623926,1,
Cc1noc([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)n1,5.173925197299173,1,
Cc1noc([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)c(F)c2F)n1,5.221848749616356,1,
Cc1noc([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2)n1,5.853871964321762,1,
Cc1noc([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2F)n1,5.2839966563652006,1,
Cc1noc([C@@H]2CCCCN2c2ccc(-c3noc(C(F)(F)F)n3)cn2)n1,6.0,1,
Cc1noc([C@@H]2COCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2)n1,5.522878745280337,1,
Cc1noc([C@H]2CCCCN2c2cc(F)c(-c3noc(C(F)(F)F)n3)cc2F)n1,4.5376020021010435,1,
Cc1noc([C@H]2CCCCN2c2ccc(-c3noc(C(F)(F)F)n3)cn2)n1,5.920818753952375,1,
Cc1nonc1C1CCCN1c1ccc(-c2noc(C(F)(F)F)n2)cn1,5.7447274948966935,1,
Cc1nonc1CC(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cn1)c1cccc(F)c1,5.455931955649724,1,
Cc1o[n+](C)c(C)c1I,5.537602002101044,1,
Cc1oc2ccc(OCC(=O)NN)cc2c1C(=O)OC(C)C,8.568636235841012,1,
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(C(=O)NO)cc1)c1nnc(C)n1-2,7.197239738281265,2,0.6795875527858075
Cl.Cl.NCCCC[C@H](N)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,5.3214816209598865,1,
Cl.Cn1cc(CN2CC3(CCN(c4ncc(C(=O)NO)cn4)C3)C2)c2ccc(C#N)cc21,7.52432881167557,1,
Cl.Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,8.036212172654444,1,
Cl.NCC(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,5.886056647693163,1,
Cl.NCCC(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,5.714442690992226,1,
Cl.NCCCC(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,5.3851027839668655,1,
Cl.N[C@@H](CO)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,5.598599459218455,1,
Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,6.161150909262744,1,
Cl.N[C@@H](Cc1ccc(O)cc1)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,6.309803919971486,1,
Cl.N[C@@H](Cc1ccc(OCC(=O)NO)cc1)C(=O)Nc1ccccc1,6.330683119433887,1,
Cl.N[C@@H](Cc1ccccc1)C(=O)N1CC2(C[C@H]1C(=O)NCCCCCC(=O)NO)SCCS2,6.075720713938118,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1CCc2ccccc2C1,5.686132779630847,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccc(NC(=O)CCc3ccccc3)cc2C1,6.586700235918748,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccc(NC(=O)Cc3ccccc3)cc2C1,6.634512015109101,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccccc2C1,6.6777807052660805,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NC1Cc2ccccc2C1,5.05749589383192,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCCc1ccccc1,5.6968039425795105,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1c[nH]c2ccc(O)cc12,5.752026733638193,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1c[nH]c2ccccc12,6.013228265733755,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(O)c(O)c1,5.684029654543082,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1ccc(O)cc1,5.903089986991944,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1ccccc1,5.6020599913279625,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCCc1cccnc1,5.414539270491499,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCc1ccccc1,5.368556230986828,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)NCc1cccs1,5.522878745280337,1,
Cl.N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)Nc1ccc2[nH]c3ccccc3c2c1,4.978810700930062,1,
Cl.N[C@H](Cc1ccc(O)cc1)C(=O)N1CCc2ccccc2C1,4.671620396561262,1,
Cl.N[C@H](Cc1ccc(O)cc1)C(=O)N1Cc2ccccc2C1,5.368556230986828,1,
Cl.N[C@H](Cc1ccccc1)C(=O)N1CCc2ccccc2C1,4.97061622231479,1,
Cl.N[C@H](Cc1ccccc1)C(=O)N1Cc2ccccc2C1,5.939302159646388,1,
Cl.Nc1ccc2c(c1)CN(C(=O)[C@H](N)Cc1ccc(Cl)cc1Cl)C2,6.886056647693163,1,
Cl.O=C(/C=C/c1ccc(-c2cc(CN3CCOCC3)on2)cc1)NO,6.896196279044043,1,
Cl.O=C(CCCCCNC(=O)[C@@H]1CC2(CN1)SCCS2)NO,5.586700235918748,1,
Cl.O=C(CCCCCNC(=O)[C@@H]1CC2(CN1C(=O)C1CCNCC1)SCCS2)NO,5.554395796726403,1,
Cl.O=C(CCCCCNC(=O)[C@@H]1CC2(CN1C(=O)[C@@H]1CCCN1)SCCS2)NO,4.988006885340743,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)NCCc1ccccc1)C2)NO,5.39040559077478,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)NCc1ccccc1)C2)NO,5.292429823902063,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1ccc(-c3ccccc3)cc1)C2)NO,5.655607726314889,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1ccc(F)c(Cl)c1)C2)NO,5.476253533188435,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1ccc(F)cc1)C2)NO,5.490797477668897,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1cccc(Cl)c1)C2)NO,5.494850021680094,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1cccc3ccccc13)C2)NO,5.97469413473523,1,
Cl.O=C(COc1ccc2c(c1)CN[C@H](C(=O)Nc1ccccc1)C2)NO,5.085656842880559,1,
Cl.O=C(NO)c1ccc(CN2c3ccccc3Sc3ccccc32)nc1,5.213106674738684,1,
Cl.O=C(NO)c1cnc(N2CCC3(CCN(Cc4c[nH]c5ccccc45)C3)CC2)nc1,7.795880017344075,1,
Cn1c(-c2ccc(-c3ccccc3)cc2)nc2cc(C(=O)NO)ccc21,7.130768280269024,1,
Cn1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,7.0,1,
Cn1c(/C=C/C(=O)NO)ccc1/C=C/C(=O)c1cccc(F)c1,4.739928612014925,1,
Cn1c(/C=C/C(=O)NO)ccc1/C=C/C(=O)c1cccnc1,6.026872146400301,1,
Cn1c(/C=C/C(=O)NO)ccc1/C=C/C(=O)c1cccs1,6.0,1,
Cn1c(=O)c(OCc2ccc(C(=O)NO)cc2)c(C2CCCCC2)c2ccccc21,5.785156151952302,1,
Cn1c(=O)c2ccc(Cl)cc2n(Cc2ccc(C(=O)NO)cc2)c1=O,6.281498311132726,1,
Cn1c(=O)ccc2cc(C(=O)NCCCCCCC(=O)NO)ccc21,7.142667503568731,1,
Cn1c(Br)cc[n+]1C,4.638272163982407,1,
Cn1c(CCC(=O)NO)nc2ccccc2c1=O,4.982966660701219,1,
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,6.97061622231479,1,
Cn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21,6.682922647809567,2,0.20762866472460337
Cn1c(I)cc[n+]1C,4.721246399047171,1,
Cn1c(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)nc2ccccc21,6.113509274827518,1,
Cn1c(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)nc2cccnc21,5.886056647693163,1,
Cn1c(SCCCCCC(=O)NO)nnc1-c1ccncc1,5.1487416512809245,1,
Cn1c(SCCCCCC(=O)Nc2ccccc2N)nnc1-c1ccncc1,5.137868620686962,1,
Cn1c(SCCCCCC(=O)O)nnc1-c1ccncc1,4.922632094715843,1,
Cn1c(SCc2ccc(C(=O)NO)cc2)nnc1-c1ccncc1,4.526367073126159,1,
Cn1c(SCc2ccc(C(=O)Nc3ccccc3N)cc2)nnc1-c1ccncc1,5.105130343254747,1,
Cn1c([C@@H](Cc2ccccc2)NCc2ccccc2)nc2cc(C(=O)NO)ccc21,6.061880730805688,1,
Cn1c([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2)nc2ccccc21,5.537602002101044,1,
Cn1c([C@@H]2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2F)nc2ccccc21,5.657577319177793,1,
Cn1c2c(c3ccccc31)CN(C(=O)NCc1ccc(C(=O)NO)cc1)CC2,5.383209513670284,1,
Cn1c2c(c3ccccc31)CN(Cc1ccc(C(=O)NO)cc1)CC2,5.581036169296377,1,
Cn1cc(-c2ccc3c(cnn3C(Cc3ccccc3)C(=O)NO)c2)cn1,6.903089986991944,1,
Cn1cc(-c2ccc3nn(C(Cc4ccccc4)C(=O)NO)c(C#CC4CC4)c3c2)cn1,6.903089986991944,1,
Cn1cc(-c2cccc3cn(C(Cc4ccccc4)C(=O)NO)nc23)cn1,6.425968732272281,1,
Cn1cc(-c2cnc3c(cnn3C(Cc3ccccc3)C(=O)NO)c2)cn1,6.425968732272281,1,
Cn1cc(Br)[n+](C)c1,4.698970004336019,1,
Cn1cc(Br)c[n+]1C,4.568636235841013,1,
Cn1cc(C#N)[n+](C)c1,4.619788758288394,1,
Cn1cc(C(=O)Cl)cc1/C=C/C(=O)NO,5.015472686656207,1,
Cn1cc(C=O)cc1/C=C/C(=O)NO,4.911863911299449,1,
Cn1cc(C=O)cc1CCC(=O)NO,4.279344643448276,1,
Cn1cc(CCNCc2ccc(/C=C/C(=O)NO)cc2)c2ccccc21,5.981299501333757,1,
Cn1cc(CN2CCC(/C=C/C(=O)NO)CC2)c2ccccc21,6.036212172654444,1,
Cn1cc(CNCC2CCN(c3ncc(C(=O)NO)cn3)CC2)c2ccccc21,7.585415281174443,8,0.6769429850122082
Cn1cc(Cl)[n+](C)c1,4.795880017344075,1,
Cn1cc(Cl)c[n+]1C,4.853871964321762,1,
Cn1cc(I)[n+](C)c1,4.508638306165727,1,
Cn1cc(I)c[n+]1C,5.045757490560675,1,
Cn1cc([C@H]2[C@H](C(=O)NO)[C@@H]2c2ccccc2)cn1,5.173925197299173,1,
Cn1cc[n+](C)c1Br,6.481486060122112,1,
Cn1cc[n+](C)c1C#N,4.657577319177793,1,
Cn1cc[n+](C)c1Cl,6.013228265733755,1,
Cn1cc[n+](C)c1I,5.7447274948966935,1,
Cn1ccc(CN(Cc2ccc(-c3noc(C(F)(F)F)n3)cc2)c2cccc(C(F)(F)F)c2)n1,4.522878745280337,1,
Cn1ccc(NCc2ccc(-c3noc(C(F)(F)F)n3)cn2)cc1=O,5.619788758288394,1,
Cn1cccc(OCc2ccc(-c3noc(C(F)(F)F)n3)c(F)c2)c1=O,5.657577319177793,1,
Cn1cccc1C(=O)N1CCCc2cc(C(=O)NO)ccc2C1,6.050609993355087,1,
Cn1cccc1C(=O)N1CCc2cc(C(=O)NO)ccc2C1,5.6777807052660805,2,0.0
Cn1cccc1C(=O)N1CCn2cc(C(=O)NO)cc2C1,5.481486060122112,1,
Cn1cccc1C(=O)N1Cc2ccc(C(=O)NO)cc2C1,5.886056647693163,1,
Cn1cccc1C(=O)NCc1ccc(C(=O)NO)cc1,6.161150909262744,2,0.0
Cn1cnc2cc(/C=C/C(=O)NO)ccc21,6.6968039425795105,1,
Cn1cnc2cc(COc3nccc(-c4noc(C(F)(F)F)n4)c3Cl)ccc21,5.795880017344075,1,
Cn1cncc1-c1cn(Cc2ccc(C(=O)NO)cc2)c2ccccc12,6.399996913372259,1,
Cn1nc(C(=O)N(Cc2ccc(-c3noc(C(F)(F)F)n3)cc2)c2cccc(C(F)(F)F)c2)ccc1=O,5.522878745280337,1,
Cn1nc(C(Cc2ccccc2)C(=O)NO)c2ccc(-c3ccncc3)cc21,6.903089986991944,1,
Cn1nc(C(Cc2ccccc2)C(N)=O)c2ccc(-c3cncnc3)cc21,6.903089986991944,1,
Cn1ncc(NCc2ccc(-c3noc(C(F)(F)F)n3)cn2)n1,5.568636235841012,1,
Cn1nccc1-c1cc2cnn(C(Cc3ccccc3)C(=O)NO)c2cn1,6.425968732272281,1,
Cn1nccc1-c1ccc2c(C(Cc3ccccc3)C(=O)NO)nn(C)c2c1,6.903089986991944,1,
Cn1nccc1-c1ccc2c(cnn2C(Cc2ccccc2)C(=O)NO)c1,6.903089986991944,1,
Cn1nccc1-c1ccc2c(cnn2C(Cc2ccccc2)C(=O)NO)n1,6.425968732272281,1,
Cn1nccc1-c1ccc2cn(C(Cc3ccccc3)C(=O)NO)nc2c1,6.425968732272281,1,
Cn1nccc1-c1ccc2nn(C(Cc3ccccc3)C(=O)NO)cc2c1,6.425968732272281,1,
Cn1nccc1-c1cccc2c1cnn2C(Cc1ccccc1)C(=O)NO,6.903089986991944,1,
Cn1nccc1-c1cccc2cn(C(Cc3ccccc3)C(=O)NO)nc12,6.903089986991944,1,
Cn1nccc1-c1cccc2nn(C(Cc3ccccc3)C(=O)NO)cc12,6.425968732272281,1,
Cn1nccc1-c1ccn2c(C(Cc3ccccc3)C(=O)NO)cnc2c1,6.425968732272281,1,
Cn1nccc1-c1cnc2c(cnn2C(Cc2ccccc2)C(=O)NO)c1,6.425968732272281,1,
Cn1nccc1-c1nccc2c1cnn2C(Cc1ccccc1)C(=O)NO,6.903089986991944,1,
Cn1nccc1CCOc1cc(-c2noc(C(F)(F)F)n2)ccn1,6.055517327849831,1,
Cn1nccc1COc1cc(-c2noc(C(F)(F)F)n2)ccn1,5.795880017344075,1,
Cn1nccc1OCc1ccc(-c2noc(C(F)(F)F)n2)c(F)c1,5.318758762624412,1,
FC(COc1cc(-c2noc(C(F)(F)F)n2)ccn1)CN1CCOCC1,6.0,1,
FC(F)(F)c1ccc2c(c1)C1=NCCCN1C(=S)S2,6.080921907623926,1,
FC(F)(F)c1cccc(C2COCCN2c2ccc(-c3noc(C(F)(F)F)n3)cn2)c1,4.698970004336019,1,
FC(F)(F)c1nc(-c2ccc(CN(c3ccccn3)c3ccccn3)cc2)no1,5.318758762624412,1,
FC(F)(F)c1nc(-c2ccc(CNC3CCN(c4ccccn4)CC3)nc2)no1,5.113509274827518,1,
FC(F)(F)c1nc(-c2ccc(CNC3CCN(c4ncccn4)C3)cc2)no1,6.167491087293763,1,
FC(F)(F)c1nc(-c2ccc(CNC3CCc4[nH]nc(C(F)(F)F)c4C3)cc2)no1,6.045757490560675,1,
FC(F)(F)c1nc(-c2ccc(CNC3CCc4ncccc4C3)cc2)no1,6.167491087293763,1,
FC(F)(F)c1nc(-c2ccc(CNC3CCc4ncccc4C3)nc2)no1,5.795880017344075,1,
FC(F)(F)c1nc(-c2ccc(CNC3Cc4ccccc4C3)nc2)no1,5.376750709602099,1,
FC(F)(F)c1nc(-c2ccc(CNCC3CN(Cc4ccccc4)CCO3)nc2)no1,5.721246399047171,1,
FC(F)(F)c1nc(-c2ccc(CNCC3CN(c4ccccc4)CCO3)nc2)no1,5.769551078621726,1,
FC(F)(F)c1nc(-c2ccc(CNc3[nH]nc4ccccc34)nc2)no1,5.698970004336019,1,
FC(F)(F)c1nc(-c2ccc(CNc3c[nH]nn3)nc2)no1,5.721246399047171,1,
FC(F)(F)c1nc(-c2ccc(CNc3cc4ccccn4n3)nc2)no1,5.7447274948966935,1,
FC(F)(F)c1nc(-c2ccc(CNc3cc[nH]n3)nc2)no1,5.886056647693163,1,
FC(F)(F)c1nc(-c2ccc(CNc3ccc4c[nH]nc4c3)cc2)no1,5.657577319177793,1,
FC(F)(F)c1nc(-c2ccc(CNc3ccc4ccncc4c3)nc2)no1,6.065501548756432,1,
FC(F)(F)c1nc(-c2ccc(CNc3ccc4nccn4c3)nc2)no1,6.017728766960431,1,
FC(F)(F)c1nc(-c2ccc(CNc3cccc4[nH]ncc34)cc2)no1,5.6020599913279625,1,
FC(F)(F)c1nc(-c2ccc(CNc3ccccn3)cc2)no1,5.6777807052660805,1,
FC(F)(F)c1nc(-c2ccc(CNc3cccnc3)cc2)no1,5.508638306165727,1,
FC(F)(F)c1nc(-c2ccc(CNc3cnccn3)cc2)no1,5.721246399047171,1,
FC(F)(F)c1nc(-c2ccc(CNc3cnccn3)nc2)no1,6.050609993355087,1,
FC(F)(F)c1nc(-c2ccc(CNc3cncnc3)cc2)no1,5.721246399047171,1,
FC(F)(F)c1nc(-c2ccc(CNc3cncnc3)nc2)no1,6.017728766960431,1,
FC(F)(F)c1nc(-c2ccc(CNc3cnoc3)nc2)no1,5.920818753952375,1,
FC(F)(F)c1nc(-c2ccc(CNc3cnsc3)nc2)no1,6.045757490560675,1,
FC(F)(F)c1nc(-c2ccc(CNc3ncccn3)cc2)no1,5.4089353929735005,1,
FC(F)(F)c1nc(-c2ccc(COc3ccc4ccccc4n3)nc2)no1,4.6777807052660805,1,
FC(F)(F)c1nc(-c2ccc(COc3ncccn3)cc2)no1,6.136677139879544,1,
FC(F)(F)c1nc(-c2ccc(N3CCCC3c3ccccn3)nc2)no1,5.468521082957745,1,
FC(F)(F)c1nc(-c2ccc(N3CCCC3c3cccnc3)nc2)no1,5.795880017344075,1,
FC(F)(F)c1nc(-c2ccc(N3CCCC3c3ccncc3)nc2)no1,5.7447274948966935,1,
FC(F)(F)c1nc(-c2ccc(N3CCCCC3c3ccccn3)nc2)no1,5.494850021680094,1,
FC(F)(F)c1nc(-c2ccc(N3CCCCC3c3cccnc3)nc2)no1,5.481486060122112,1,
FC(F)(F)c1nc(-c2ccc(N3CCNCC3c3ccccc3)nc2)no1,5.7447274948966935,1,
FC(F)(F)c1nc(-c2ccc(N3CCNC[C@@H]3c3ccccc3)nc2)no1,6.161150909262744,1,
FC(F)(F)c1nc(-c2ccc(N3CCOCC3c3ccccc3Cl)nc2)no1,5.823908740944319,1,
FC(F)(F)c1nc(-c2ccc(N3CCOCC3c3cccnc3)nc2)no1,6.0043869621537524,2,0.6385810538236745
FC(F)(F)c1nc(-c2ccc(N3CCOC[C@@H]3c3ccccc3)nc2)no1,5.7447274948966935,1,
FC(F)(F)c1nc(-c2ccc(N3CCOC[C@H]3c3ccccc3)nc2)no1,5.568636235841012,1,
FC(F)(F)c1nc(-c2ccc(N[C@@H]3CCCC[C@H]3c3ccccc3)nc2)no1,4.585026652029182,1,
FC(F)(F)c1nc(-c2ccnc(OC3CCCc4ccc(Cl)nc43)c2)no1,6.070581074285707,1,
FC(F)(F)c1nc(-c2ccnc(OCCc3cccc4cn[nH]c34)c2)no1,6.318758762624412,1,
FC(F)(F)c1nc(-c2ccnc(OC[C@@H]3C[C@@H]3c3ncccn3)c2)no1,6.494850021680094,1,
FC(F)(F)c1nc(-c2ccnc(OCc3ccno3)c2)no1,5.886056647693163,1,
FC(F)(F)c1nc(-c2ccnc(OCc3cnn4c3OCCC4)c2)no1,5.356547323513812,1,
FC(F)(F)c1nc(-c2ccnc(OCc3nc4ccccc4[nH]3)c2)no1,6.013228265733755,1,
FC(F)(F)c1nc(-c2cnc(COc3ccc4ccccc4n3)nc2)no1,4.346787486224656,1,
Fc1c(-c2noc(C(F)(F)F)n2)ccnc1OCc1nc(C2CC2)no1,5.823908740944319,1,
Fc1cc(Br)cc2c1C1=NCCN1C(=S)S2,5.920818753952375,1,
Fc1cc(CNc2ccc3ccncc3c2)ccc1-c1noc(C(F)(F)F)n1,4.346787486224656,1,
Fc1cc(COc2[nH]nc3c2COCC3)ccc1-c1noc(C(F)(F)F)n1,5.638272163982407,1,
Fc1cc(COc2cc(C(F)F)ncn2)ccc1-c1noc(C(F)(F)F)n1,5.769551078621726,1,
Fc1cc(COc2cc[nH]n2)ccc1-c1noc(C(F)(F)F)n1,5.886056647693163,1,
Fc1cc(COc2ccc3cnccc3n2)ccc1-c1noc(C(F)(F)F)n1,6.1938200260161125,1,
Fc1cc(COc2ccc3ncnn3c2)ccc1-c1noc(C(F)(F)F)n1,4.958607314841775,1,
Fc1cc(COc2cccc3[nH]nnc23)ccc1-c1noc(C(F)(F)F)n1,6.136677139879544,1,
Fc1cc(COc2ccccc2)ccc1-c1noc(C(F)(F)F)n1,4.346787486224656,1,
Fc1cc(COc2cnc3c(c2)COC3)ccc1-c1noc(C(F)(F)F)n1,5.468521082957745,1,
Fc1cc(COc2cncnc2)ccc1-c1noc(C(F)(F)F)n1,5.6777807052660805,1,
Fc1cc(COc2nc[nH]n2)ccc1-c1noc(C(F)(F)F)n1,5.853871964321762,1,
Fc1cc(COc2nncc3ccccc23)ccc1-c1noc(C(F)(F)F)n1,5.698970004336019,1,
Fc1ccc(C2COCCN2c2ccc(-c3noc(C(F)(F)F)n3)cn2)cc1,5.721246399047171,1,
Fc1ccc(NCc2ccc(-c3noc(C(F)(F)F)n3)cc2)cc1,5.301029995663981,1,
